text;language;sentiment;hate
Και για κάποιο λόγο νομίζω ότι το Κ-9 στην ουσία είναι ένα Νοτιοκορεάτικο pzh 2000 και οι επιδόσεις τους είναι ολόιδιες. Την περίοδο που τα πήραμε, είχαμε μια τραγική για την μετέπειτα Ελλάδα προσέγγιση στις αγορές υλικού, ακριβώς ίδια ιστορία με τα LEO. Πήραμε λίγα καινούργια σε απίστευτη τιμη, λίγο μετα και λίγο πριν από την αγορά κυκλοφορουσαν εκατοντάδες φτηνά σχεδόν ίδια (ΟΚ με τα LEO ήταν η έκδοση 4 πιο παλιά, αλλά για τα pzh ήταν σχεδόν ολόιδια), και δεν πήραμε τίποτα! Τα Φίρτινα η Τουρκία τα έχει χρησιμοποιήσει κατά κόρον, οπότε έχει αποκτήσει και μεγάλη εμπειρία στην χρήση τους (και στις τακτικές χρήσεις τους) σε αντίθεση με εμάς, κάτι που έχει επίσης τεράστια σημασία… Το θέμα δεν είναι να πάρουμε περισσότερα, το θέμα είναι ότι πρέπει να γινουμε καλύτεροι στην χρήση όλων των όπλων μας και στις τακτικές χρήσεις τους, καθώς εμείς δεν θα έχουμε ευκαιρία να μάθουμε από τα λάθη μας όπως έκαναν οι Τούρκοι στις μικροσγκρούσεις τους;greek;neutral;0
Γιατί δε γράφετε τα χαρακτηριστικά να καταλάβουμε και εμείς που δε ξέρουμε? Επίσης που θα τα χρηστιμοποιήσουν οι Τούρκοι εναντίων μας? Στον Έβρο ή και στα παράλια για να χτυπήσουν τα νησιά μας? Η απάντηση σε αυτά είναι να πάρουμε και εμείς τέτοια όπλα ή υπάρχουν άλλες λύσεις για να αμυνθείς σε αυτά? Δε καταλαβαίνω γιατί πρέπει να τους ακολουθούμε σε ότι αγοράζουν και να πάρουμε παρόμοια. Εγώ ξέρω ότι στην κρίση το 96 στα Ίμια όταν οι Τούρκοι μετακίνησαν μονάδες στον Έβρο, έκαναν μήνες να τα ξεκωλήσουν από τη λάσπη, είχαν κολλήσει για τα καλά. Τι πιθανότητες επιβιοσημότητας έχει λοιπόν ένα ακίνητο τέτοιο όπλο όταν τα δικά μας είναι κρυμμένα σε λόφους και δασική έκταση στον Έβρο? Καμιά φορά να μη βλέπουμε τα χαρακτηριστικά εμβέλεια κτλ, αλλά και την πραγματική κατάσταση στο πεδίο της μάχης.;greek;neutral;0
Συμφωνώ και δεν καταλαβαίνω με όσους μιλάνε ότι με τα Μ-109 είμαστε μια χαρά, με εμβέλεια ο ένας 30 χλμ και με 45-55 χλμ ο άλλος, οι Τούρκοι κάνουν αλοιφή τα δικά μας και έχουν και 20 χλμ διαφορά χαλαρά χαλαρότατα. Επειδή αυτή την κούρσα την έχουμε χάσει, αντί να κυνηγάμε να πάρουμε και άλλα και άλλα και να ακολουθούμε στην κούρσα, ίσως έχει νόημα αν αυτοί μιλάνε για μήλα, εμείς να μιλήσουμε για πορτοκάλια. Οπότε -αν φορτώσουμε εμείς MLRS κτλ με μπόλικα πυρομαχικά και με τρόπο που μια προσεγμένη ομοβροντία μπορεί να καθαρίσει ολόκληρη περιοχή. Περαιτέρω να δούμε με τι τρόπο μπορεί να πετύχουμε καλή ακρίβεια στις βολές και καλύτερη στοχοποίηση -αν φορτώσουμε με Spike NLOS όλα τα Απάτσι (μετά από αναβάθμιση που θα τους έκαναν οι Ισραηλινοί) και καλύτερους Hellfire για τα Καιόβα και τα Απάτσι -καθώς χρησιμοποιούν για στοχοποίηση τα Μπαυρακτάρ κτλ να δούμε πως θα τους κάνουμε «τυφλούς» στο θέμα της στοχοποίησης. Επίσης ο στρατος μας πρέπει να μελετήσει τις τακτικές χρήσης των Φίρτινα από τους Τούρκους για να έχει φάρμακο. Θυμάμαι ότι στην Συρία είχαν κάνει μια πολύ πετυχημένη συνδυαστική επιχείρηση χρησιμοποιώντας τα Φίρτινα, Μπαυρακτάρ και το σύστημα ηλεκτρονικού πολέμου που είχαν (το τελευταίο εξακολουθώ να προσπαθώ να καταλάβω πως βοήθησε, μήπως το Μπαυρακτάρ ήταν δόλωμα, το Κοράλ ξετρύπωνε τις τοποθεσίες που είχαν κάποιας μορφής ραντάρ και έδινε στόχο στα Φίρτινα, ή τζαμάρισε τα ραντάρ και επικοινωνίες των άλλων?;greek;neutral;0
Φίλε τα Bayraktar τα χρησιμοποίησαν τις περισσότερες φορές όντως σαν δόλωμα είτε για την ενεργοποίηση των ραντάρ των Συριων και την εν τέλει αποκάλυψη τους είτε για την αποκάλυψη θέσεων των Συριων η των Κούρδων σε περίπτωση ενεργοποίησης αεράμυνας. Γενικά οι Τούρκοι έχουν καταφέρει σε κάποιο βαθμό – όχι όμως στο βαθμό των Ρώσων–να δοκιμάζουν συστήματα και όπλα σε κανονικές συνθήκες συρραξης/εμπλοκής γεγονός πολύ σημαντικό για την αξιολόγηση τόσο του προσωπικού όσο και του εξοπλισμού και αυτό είναι κατι που μας διαφεύγει ως ΓΕΕΘΑ. Εξάλλου έχει γίνει πιπίλα να λέμε ότι τα υπέρτατα Αμερικανικά όπλα όταν η καινούρια γενιά αυτών ουσιαστικά δεν έχει χρησιμοποιηθεί ποτέ σε συνθήκες εμπλοκής σε αντίθεση με τα «συντηρητικά» Ρώσικα όπλα τα οποία έχουν βρει ένα ευρύτατο πλαίσιο χρήσης και αξιολόγησης στο πολεμικό θέατρο της Συρίας, του ΑρτσΧ και Στη Λιβύη πρόσφατα. Και όπως λένε και οι στρατιωτικοί κανένα οπλικο σύστημα δεν έχει αξία αν πρώτα δεν αποδείξει την αξία του στη μαχη….;greek;neutral;0
Και χάρη μας κάνουν οι Αμερικάνοι με το disputed, αφού η Ελλάδα δεν έχει νομικό έρεισμα για την περιοχή. Για το ipso facto της υφαλοκρηπίδας χρειάζεται κατάθεση συντεταγμένων. Εμείς δεν καταθέσαμε, οι Τούρκοι κατέθεσαν, εκτός πλαισίου UNCLOS που δεν υπέγραψαν, αλλά κατέθεσαν. ΑΟΖ απλά δεν έχουμε, για αυτό μπορούν να ψαρεύουν οι Τούρκοι στα 7 μίλια από το Σούνιο νόμιμα. Αν παρενοχλήσουμε πολιτικό πλοίο (Uruc) με πολεμικά ΔΕΝ θα βρούμε το δίκιο μας. Δεν μπορείς να αναφέρεσαι σε ιδέες-αντιλήψεις, πρέπει να αναφέρεσαι σε κατατεθειμένα στον ΟΗΕ έγραφα. Χρειάζεται υβριδική – προβοκατόρικη δράση με πολιτικό πλοίο και «μεθυσμένο» καπετάνιο, να αναγκάσουμε τους Τούρκους να βάλουν τα πολεμικά τους ενάντια σε πολιτικό. Χρειάζεται ανάκτηση πρωτοβουλίας με επεξεργασμένα σενάρια και ΑΝΣΚ μία τρύπα στο νερό για τους Τούρκους. Να κάνουν έξοδα, να πάθουν αβαρίες, χωρίς να κατοχυρώνουν ερευνητική δράση στην περιοχή.;greek;neutral;0
H υφαλοκρηπίδα είναι «εξ αρχής» δικαίωμα, δεν χρειάζεται ανακήρυξη (όπως η ΑΟΖ), αλλά πρέπει ΟΠΩΣΔΗΠΟΤΕ να καταθέσεις συντεταγμένες, τι οριοθετείς δικό σου. Είναι σαν να πέθανε ο παππούς, να σου άφησε το οικόπεδο, αλλά εσύ να μην έχεις κάνει ακόμα αποδοχή κληρονομιάς για να το γράψουν και οι συμβολαιογράφοι. Όσο δεν το κάνεις ο «πονηρός» γείτονας θα πάει να στο φάει με χρησικτησία. Για αυτό είναι στα όρια της νομιμότητας η αντιπαράθεση πολεμικού με πολιτικό, τι θα πει στον ασύρματο «Φύγετε από την περιοχή που ΘΑ οριοθετήσουμε σαν δική μας ? Τα ξέρουν αυτά οι Τούρκοι για αυτό η NAVTEX «πατάει» σε Τουρκικά, Κυπριακά και Ελληνικά νερά. Θα ποντίσουν τα καλώδια στο τουρκικό κομμάτι και θα μπαινοβγαίνουν στα δικά μας. Για αυτό λέω ότι πρέπει να παρεμποδίσουμε με πολιτικό πλοίο με τρίτη σημαία. Αν τότε τα τουρκικά πολεμικά παν να το σταματήσουν «ανάβει πράσινο» για πυρ, στην ίδια βάση που οι τούρκοι «φώτισαν» τη Γαλλική φρεγάτα στη Λιβύη.;greek;neutral;0
Εξαιρετική επιλογή που ομολογω πως μόλις τωρα μαθαίνω για αυτό το μέτρο.Δεν χρειάζεται σκάψιμο ορυγμάτων δινοντας στους στρατιώτες την δυνατοτητα της απολυτης ασφάλειας σε αυτού του είδους την κριση και παράλληλα βλέπουν τι συμβαίνει από περίπου πανω από 2 μέτρα ψηλότερα πάνω κι εν σχέσει με τα ορυγματα.Και μάλιστα χωρίς μεγαλη καταπόνηση του προσωπικυ.Πάντω θα ήθελνα δώ τσιμεντένιο τείχος στα μέρη πιθανής εισβολής των λαθρομεταναστών.Μετά η θάλασσα με τά πλωτά φράγματα μπροστά από τα νησιά προορισμού τους και απιστευτη πίεση στην ΕΕ(!!!) για οικονομική ενίσχυση,αποστολή τουλάχιστον αστυνομικών και πλοία ακτοφυλακής.;greek;neutral;0
Θυμαται κανεις που μερικοι φωναζαν επειδη η Ελλαδα θα παρει τα θωρακισμενα οχηματα Μ1117 ?? Εχετε δει τα βιντεο με τους Τουρκους που εχουν στο στοχαστρο τις Ελληνικες δυναμεις που επιχειρουν με αθωρακιστα τζιπ μερσεντες? Σκεφτειτε ποσο χρησιμα θα ηταν εαν ειχαμε τετοια οχηματα στα συνορα σε Εβρο και νησια σημερα.;greek;neutral;0
Χωρίς να θέλω να πάρω θέση υπέρ της Ρωσίας ή της Ουκρανίας σε αυτή την διαμάχη, πρακτικά όμως η Ρωσία απέσπασε έδαφος από ένα άλλο ανεξάρτητο κράτος. Θα πρέπει να είμαστε λίγο πιο προσεκτικοί στις θέσεις μας καθώς το ίδιο σου το επιχείρημα έχει χρησιμοποιηθεί από τους «φίλους» και γείτονες μας στην περίπτωση της Κύπρου. Με μια απλή παράφραση, είναι ακριβώς το Τουρκικό επιχείρημα. «Η Τουρκία δεν απέσπασε Κυπριακό Έδαφος…ήρθε να προστατεύσει τους Τούρκους της Κύπρου από τους φασίστες της Ελληνικής Χούντας»;greek;neutral;0
Η Ελληνικη μειονοτητα η πολιτιστικη κληρονομια και η Στρατια του Αιγαιου πρεπει να παιζει απο μερια μας συνεχεια.Οταν ο τουρκος μιλαει για τουρκους στην δυτικη θρακη καταπατηση δικαιωματων κλπ την επομενη στιγμη πρεπει να παιζουν τα γεγονοτα του 1955 σε ολα τα καναλια και οι εφημεριδες να τα εχουν πρωτοσελιδο.;greek;neutral;0
Νομίζω ότι τα δυο μοντέλα αλληλοσυμπληρώνονταν στο οπλοστάσιο του USN, αφού λειτουργούσαν παράλληλα ενώ στον ανθυποβρυχιακό αγώνα η αποστολές ήταν οι ίδιες. Αυτό με την κάλυψη μεγάλων αποστάσεων για ωκεανούς το έχω ακούσει και για τα Poseidon που αντικαταστούν σταδιακά τα P-3 η τα Nimrods στην περίπτωση του RN. Για την παρακολούθηση στα στενά της έξοδο προς τον βόρειο ατλαντικό υπήρξε και υπάρχει ένας συνδιασμός μέσων που αποτελείται απο το σύστημα SOSUS τα υποβρύχια SSN και επιπλέον τα εναέρια μέσα. Η αξία των προσπαθειών αποτροπής στην περιοχή σηκώνει κατά την γνώμη μου μερική συζήτηση, αφού τα ρωσικά στρατηγικά υποβρύχια το βορείου στόλου που ενδιαφέρουν κυρίως το ΝΑΤΟ περιπολούν σε άλλα σημεία που δεν είναι εύκολα προσβάσιμα για τα πλοία και υποβρύχια του ΝΑΤΟ, αφού παίζουν σε ξένη -ρωσική- έδρα, ενώ οι πύραυλοι φτάνουν άνετα μέχρι την Αμερική και σε όλες τις υπόλοιπες χώρες του ΝΑΤΟ χωρίς να είναι απαραίτητη η ανάπτυξη των ρωσικών SSBN στον ατλαντικό, αλλά αυτή είναι άλλη μεγάλη συζήτηση. Επιστρέφοντας στα Ορίον θέλω να επισημάνω ότι δεν είναι μόνο η απόσταση που παίζει ρόλο, αλλά και η παραμονή στον αέρα, χωρίς ανεφοδιασμό αφού δεν υπάρχει αυτή η δυνατότητα στην Ελλάδα. Αυτό δεν θα άλλαζε και με τα Viking αφού μπορούν να φέρουν μόνο σύστημα Probe-and-drogue που μπορεί να εξυπηρετήσει μόνο τα M2000 στην ελληνική περίπτωση. Όσο αφορά την ικανότητα για μεταφορά των Harpoon και επειδή ανάφερες τα φυσιολογικά αεροπλανοφόρα στην Ελλάδα, δεν νομίζω ότι ήταν κάτι που δεν έχουμε ήδη με τον συνδιασμό M2000 – Exocet που έχουν μάλλον και μεγαλύτερες πιθανότητες επιβίωσης σε ένα σύγχρονο πεδίο μάχης απέναντι σε έναν αντίπαλο με παρόμοια μέσα, αφού έχουν και αξιόλογες ικανότητες για αυτοάμυνα και αντεπίθεση απο εναέριες απειλές, με συνέπεια να μην χρειάζονται προστασία απο εχθρικά αεροσκάφη σε αντίθεση με τα Orion η Viking. Μένουν οι δυνατότητες για εντοπισμό υποβρυχίων με ηχοσημαντήρες και το σύστημα εντοπισμού μαγνητικών ανωμαλιών. Έτσι και πραγματική αξία των Viking είναι νομίζω περιορισμένη η ας πούμε ότι δεν θα έφερε την επανάσταση στον ανθυποβρυχιακό αγώνα με εναέρια μέσα. Εφόσον η εισαγωγή νέου συστήματος στοιχίζει πάντα αρκετά, χρήματα είτε είναι νέο σχέδιο είτε παλιό, θα προτιμούσα προσωπικά ένα ελικόπτερο με αρκετή ικανότητα για μεταφορά εξοπλισμού αποστολής και όπλων, όπως το μοντέλο AW 101 Merlin που φέρει αρκετό εξοπλισμό νω μπορεί να εξοπλιστεί και με ένα σύστημα Crowsnest AEW χωρίς να αλλάξεις πλατφόρμα. Η ιστορία σκοντάφτει φυσικά στο οικονομικό και στην νοοτροπία, όπως τα περισσότερα θέματα στην Ελλάδα που έχει κακομάθει στις εύκολες «λύσεις» για να υποχρεώνεται συνέχεια στους αμερικανούς που επιλέγουν πιο σύστημα θα έπρεπε να έχουμε και πιο όχι επειδή θα ανησυχούσε ο τούρκος.;greek;neutral;0
Όλες αυτές οι αποστολές είναι εφικτές για πχ Ρώσικα υποβρύχια, σε ενδεχόμενη σύρραξη με την Τουρκία δεν μπορεί να κάνει κάτι ιδιαίτερο, αν πχ πάει να πλησιάσει το Καστελόριζο θα έρθει ένας πύραυλος του S-400 να συζητήσει μαζί του τι ωραίες ανθυποβρυχιακές αποστολές είναι ικανό να κάνει (και αυτό στην περίπτωση που γλυτώσει από τα F-16 της Τουρκίας που για να τους βγει πιο οικονομικά, αντί να καταναλώσουν έναν πύραυλο εκατομμυρίων του S-400 θα πάνε να το πολυβολήσουν, όντας κάτω από την ομπρέλα τω S-400. Περαιτέρω, θεωρητικά οι Τούρκοι δεν θα χρειαστεί να βγάλουν τα υποβρύχιά τους καν στην θάλασσα, αφού την δουλειά εναντίον των Ελληνικών πλοίων θα την κάνουν με τους Atmaca.;greek;neutral;0
Προεξοφλείς πολλά πράγματα χωρίς να ξέρεις και χωρίς να έχεις αποδείξεις, στον αφορά το σκεπτικό των Γάλλων. Ο ESSM αν είναι «φθηνός» είναι επειδή πρόκειται για μια εξέλιξη του παμπάλαιου Sea Sparrow, ο MICA είναι ένα σύγχρονο όπλο με τα ανάλογα έξοδα. Όπως είπα και σε προηγούμενο σχόλιο, αν τα μετράς όλα μόνο απο τα έξοδα πηγαινει να αγοράσεις τα πιο φθηνά που προσφέρει η αγορά. Έλεγες τα ίδια για τις LCS με ραντάρ TRS και σήμερα έπεσες απο τα σύννεφα με τις φτωχές επιδόσεις που έχουν, ενώ τα θεωρούσες και ανώτερα η ισάξια των Γαλλικών. Αφού σε ξυνίζουν λοιπόν τα ευρωπαϊκά και γαλλικά συστήματα. Εγώ λέω να πάρουν αυτά τα ψεύτικα πλοία με αυτά τα ραντάρ που υπερασπίζεσαι και προτείνεις συνέχεια στα σχόλια και συζητήσεις, και ας είναι άχρηστα με αστείες επιδόσεις, και να τα πληρώσουν 6 δις η όσο πιο ακριβότερο γίνεται ώστε να μην περισσεύει φράγκο ούτε για χαρτί για φωτοτυπίες στο υπουργείο, και να μείνεις με αυτά για τα επόμενα 40 χρόνια, για να μάθεις να μην προωθείς και να υποστηρίζεις συστήματα που δεν υποστηρίζουν ούτε οι ίδιοι αμερικάνοι με ανάλογες αγορές. Μη ξεχάσεις μόνο να παραγγείλεις και αμερικανικό αυτοκίνητο ποιότητας Wal Mart που ρουφάει 25 λίτρα στα 100 χιλιόμετρα για να έχεις αμερικανικό. Αφού τα αμερικάνικα προϊόντα είναι όπως υπονοείς συχνά ανώτερα όλων των υπόλοιπων.;greek;neutral;0
To 1996 η Ελλαδα ειχε 75 F16 και Μ2000 εναντι 151 F16 της Τουρκιας. Οι Τουρκοι διεθεταν ιπταμενα τανκερ απο το 1994. Θα πρεπει να διεθεταν ηδη ΑMRAAM και HARM. Η ελληνικη αεραμυνα μεγαλου βεληνεκους βασιζοταν σε απαρχαιωμενα Nike Hercules. Aν γινοταν πολεμος τοτε, οι Τουρκοι μαλλον θα εξασφαλιζαν αεροπορικη υπεροχη, και ολοι ξερουμε τι σημαινει αυτο. Σημαινει οτι μαλλον θα ΧΑΝΑΜΕ.;greek;neutral;0
H ram block 2 σύμφωνα με τους Τούρκους που την τεσταραν δε πάει ούτε 14 χιλιόμετρα, ενώ ο απλός camm πάει 25 χιλρα. Ο essm block1 σύμφωνα με την πτώση σε μια κρίση ειλικρίνειας (σιγα μην λέγαν κακο λόγο για αμερικανικό όπλο) πάει πολύ πολύ πιο κάτω από τα 50 χιλρα που λέει η wiki. Άρα πόσο? 35-40? Τις ίδιες επιδόσεις θα έχει και ο essm block2 αφού δεν αλλάζει κινητήρα αλλά μόνο ανιχνευτή. Υποπτεύομαι ότι και οι εμβέλειες του SM-2, πρέπει να είναι μεγάλη παπατζα των Αμερικανών για να πουλάν τους υπερτιμημένους πυραύλους τους. Οι ευρωπαϊκοί πυραυλοι είναι πολυ πολυ ανώτεροι. Ούτε meteor ούτε mica NG έχουν αντίστοιχα σε δυνατότητες οι Αμερικανοί, και και ο aster30 κινηματικα είναι απείρως καλύτερος των SM2. To παραμύθι με τα ανώτερα αμερικανικά όπλα δεν το τρώμε πλέον.;greek;neutral;0
"Δυστυχώς για εμάς οι Τούρκοι σκέφτηκαν έξυπνα; αφού έχουμε ανάγκη από έναν πύραυλο γιατί να μην φτιάξουμε έναν που να μπαίνει σε πλοία σε αεροπλάνα και σε ΑΑ συστήματα. Γιατί να μην προχωρήσουμε στην κατασκευή ΑΑ πυροβόλων για αυτοκινούμενα συστήματα αλλά να μπορούν να τοποθετηθούν σε πλοία. Γιατί να μην φτιάξουμε ραντάρ και συστήματα ελέγχου πυρός, θα τα χρησιμοποιήσουμε σε πλοία αλλά και στα ΑΑ συστήματα. Γιατί να μην φτιάξουμε δικούς μας πυραύλους εναντίων πλοίων και όχι μόνο, να μπορούν να χτυπήσουν και στόχους στην ξηρά στα δικά μας νησιά! Οι Τούρκοι είναι οι παράλογοι ή εμείς είμαστε οι άσχετοι; Τα έβαλαν κάτω και είπαν πόσα πλοία έχουμε και πόσους πυραύλους χρειαζόμαστε; Ο αριθμός είναι τεράστιος αν συνυπολογίσεις τα αεροσκάφη και τα ΑΑ συστήματα. Ναι τους συμφέρει να επενδύσουν και αυτό έκαναν! Τώρα εμείς τσακωνόμαστε αντί να σπάσουμε τα κεφάλια κάποιων υψηλά ιστάμενων. Αυτών που είχαν και κατείχαν την υψηλές θέσεις για δεκαετίες! Δεν έχει ποτέ απολογηθεί κανείς, δεν έχει ζητήσει συγνώμη κανείς τους! Γράφω για την καταστροφή της πολεμικής βιομηχανίας για χρόνια να αρχίσω να τα ξανά γράφω πρέπει. Να μάθετε τι έγινε και να κλάψετε και όλα αυτά τα ξέρω από πρώτο χέρι!";greek;neutral;0
"Επι των παρατηρησεων του @Mitch Η αεράμυνα περιοχής δεν είναι κάτι που αποτελεί καπρίτσιο του ΠΝ γιατί δυστυχώς αυτό νομίζουν και υποστηρίζουν αρκετοί, είναι απαιτηση σε ολα τα Ναυτικά. Λαθος. Για παραδειγμα, η Αιγυπτος και το Ισραηλ δεν εχουν τετοια πλοια. Στεκομαι ιδιαιτερα στην Αιγυπτο, η οποια αγορασε εγκαιρως οικονομικα, αλλα πολυ καλα πλοια γενικης χρησης (4 Gowind 2500 και 6 Α200) και εφτιαξε πολυ δυνατο Ναυτικο με λογικα λεφτα, την ωρα που εμεις βαυκαλιζόμαστε με πλοια αεραμυνας περιοχης εκτος των οικονομικων δυματοτητων της χωρας. Oι βόμβες και οι τορπίλες έχουν αντικατασταθεί από πυραύλους και τα πλοία πρέπει να δημιουργήσουν ένα θόλο αεράμυνας γύρω τους ο οποίος προσφέρει την απαραίτητη ασφάλεια του να μην είσαι ανυπεράσπιστος στόχος. Και οι φρεγατες (ακομα και οι μεγαλες κορβετες) γενικης χρησης το κανουν αυτο, απλα ο θολος εχει μικροτερο μεγεθος. Μια καλη τετοια φρεγατα παιρνει ενδεικτικα RAM και ESSM βεληνεκους 45 km, ή αντιστοιχο γαλλικο οπλισμο. Και ειναι 60 % φθηνοτερες απο τα πλοια αεραμυνας περιοχης, αρα μπορουν να αποκτηθουν σε επαρκεις αριθμους. Και επισης οι τορπιλλες δεν εχουν αντικατασταθει απο πυραυλους. Η αεράμυνα περιοχής δεν μπορεί να κλείσει το Αιγαίο, αεροπλάνα μπορούν πετώντας χαμηλά να περάσουν σχετικά κοντά από πλοία και επίσης αεροπλάνα όπως τα Μιράζ μπορούν να εκτοξεύσουν τον εξοσέτ κάτω από τον ορίζοντα του ραντάρ αλλά προσφέρει μια ασφάλεια σε ύψος να μην είσαι στόχος σε πεδίο βολής. Ακριβως γι αυτο δεν πρεπει να επενδυσουμε σε τετοια πανακριβα πλοια. Οι Τουρκοι φυσικα τα ξερουν αυτα, και ειτε θα προσεγγισουν πετωντας σε χαμηλο υψος, ειτε θα εκτοξευσουν AGM-84 SLAM απο μεγαλο υψος, και αποσταση 200-250 km, εκτος του φακελλου εμπλοκης του Aster 30. Αυτο που θα κλεισει τον ουρανο στο Αιγαιο δεν ειναι 2 πανακριβα πλοια αεραμυνας περοοχης, αλλα μια πολυστρωματικη, δικτυοκεντρικη, δθασυνδεδεμενη αεραμυνα, διεσοαρμενη στο Αιγαιο, και φυσικα η Αεροπορια. Οι βασικες υποδομες για αυτο υπαρχουν ηδη. Στο σημειο αυτο να προσθεσω οτι μια κωλομπελχαρα κστιζει οσο ολες μαζι οι συστοιχιες Patriot της χωρας. Οποιος εχει μελετησει τα Φώλκλαντς ξερει. Οι Βρεττανοι παρεταξαν 5 συγχρονα αντιτορπιλλικα αεραμυνας περιοχης κλασεως Sheffield, και εχασαν τα 3 απο αεροπορικα πληγματα, εκ των οποιων τα 2 απο βομβες ελευθερας πτωσεως! Οι Αργεντίνοι εχασαν την αεροναυτικη μαχη, διοτι απετυχαν να πληξουν τα πραγματικα πλοια αεραμυνας περιοχης των Βρεττανων: Τα αεροπλανοφορα. Και τι ειναι τελικα ενα πλοιο αεραμυνας περιοχης; Μια πλωτη συστοιχια Patriot ή SAMP-T. Που ειναι ομως πολυ ακριβοτερη, και πολυ πιο ευαλωτη, διοτι τα παντα ειναι στριμωγμενα σε ενα χωρο 180?30 m, και ξεχωριζει σαν τη μυγα μες στο γαλα στη θαλασσα, εν αντιθεσει με μια χερσαια συστοιχια που μπορει να κρυφτει και να σκορπισει σε ενα βουνο ή ενα δασος, και ακομα και να βαλλει με εικονα απο παρακειμενα συνδεδεμενα radar, ενω η ιδια τηρει ηλεκτρομαγνητικη σιγη. Θελετε πλοια αεραμυνας περιοχης στο Αιγαιο; Τα εχετε ηδη, και ειναι και αβυθιστα. Λεγονται «νησια». Γεμιστε τα με συγρονους ΑΑ πυραυλους, και τελειωσατε. YΓ: Τα ανωτερω δεν ειναι φυσικα συνηγορια υπερ των αχρηστων και πανακριβων ΜΜSC που προωθειωο δθεφυαρμενος Εl Manco του Μαξίμου. Οι λυσεις που χρειαζεται το ελληνικο Ναυτικο υπαρχουν στην ευρωπαϊκη αγορα.";greek;neutral;0
Απέστειλα ένα ΄΄ μαιλ΄΄ στον Περιφερειάρχη Β.Αιγαίου, στο οποίον αναλύω ότι το ΖΉΤΗΜΑ χρονολογείται , ως λαθρομετανάστευση από του 1993 , επεξηγώντας , ότι είναι εθνικό ζήτημα που στην εξελικτική του πορεία και σε σύντομο χρονικό διάστημα εγκαταλείφθηκε από όλους : από το κράτος και τους κατοίκους με τους αιρετούς προύχοντες που εκλέγουν. Από το 1996 έως το 2014 : η αντιμετώπιση γίνονταν με την φιλοσοφία : της λαθρομετανάστευσης. Από το 2014 -έως και τον Ιούλιο 2019 : η πολιτική διαφοροποιείται -και κανένα ς δεν αντιλαμβάνεται τον επερχόμενο κίνδυνο, όπου εκτός των άλλων ενισχύει την τουρκική επιθετική – εκβιαστική στρατηγική , η οποία -επί πλέον , χρησιμοποιεί ως ασπίδα τους Πρόσφυγες για να καλύψει τις ορδές των παράνομων μεταναστών -καταστρατηγώντας κάθε διάταξη της Συνθήκης της Γενεύης και κάθε αξία της δήθεν Ουμανιστικής Ευρώπης. παρά Μετά τον Ιούλιο 2019 , η νέα κυβέρνηση με χρονοκαθυστέρηση , ανέτοιμη και πελαγωμένη προσπαθεί να επιλύσει την ανοικτή πληγή. όσον αφορά τους εθνοφύλακες πραγματικά λυπάμαι και δεν επιθυμώ να ΄΄ ασχοληθώ ΄΄ με την ( ανύπαρκτη ) Παλλαϊκή Άμυνα . Όπως είπα και στο Περιφερειάρχη – και όχι μόνον : ΄΄Είναι δύσκολες οι θύρες . / Εάν η χρεία τες κουρταλή ΄΄ ( βλ. Υμνος στην Ελευθερία ) . Εξάλλου ο αείμνηστος Παν.Κονδύλης , αναφέρει : ΄΄ εκεί που στρώνεις κοιμάσαι΄΄. Και όποιος αμφιβάλλει , υπάρχει και το : ΄΄λαγός την φτέρη έσειε κακό του κεφαλιού του. …… 27/02/2020 nik.-p.tsesmelis .;greek;neutral;0
Η πολιτεία σαν μάνα Ελλάδα – όπως όλες οι μάνες και σοβαρές κι ανεξάρτητες χώρες, δίνουν πρώτα την αγάπη τους, την ασφάλεια της αγκαλιά τους ανιδιοτελώς! Τι έκανε λοιπόν αυτή η μάνα τόσα χρόνια στην παραμεθόριο κι ειδικά τα τελευταία 5 χρόνια. Εγκαταλειψε τα ακριτικά παιδιά της, τα εξαπάτησε, στο έλεος της οικονομικής κρίσης, του λαθρομεταναστευτικού, στην εξαθλίωση της ζωής τους. Αλλά και της ασφάλειας της, δικής της αλλά και όλης της χώρας. Κάντε καμία βόλτα και τα λέμε μετά. Εσείς τι θα κάνατε. Έξω απ το χορό πολλά τραγούδια ξερουμε. Μην αμφιβαλλετε για τον πατριωτισμό τους. Γι αυτόν και για σας αντιστεκονται. Ελέγξτε τον δικό σας!;greek;neutral;0
