reviews,sentiment
"όσο και αν άρεσε στον μικρό,  το ότι έσπασε χωρίς να πέσει,  απλά το κουβαλούσε μέσα στην τσάντα του και ίσως πιέστηκε, (μεσα σε θηκη),  δεν δικαιολογεί το σπάσιμο",-1
"ποου ευαίσθητο, πόλη κακή αφη.
κάποιες φορές σε λειτουργεί η αφη σε όλη την οθόνη
.το πιο παλιό μοντέλο σκάλες καλύτερο",-1
Αγορά τα Χριστούγεννα ίσα ίσα 6 μήνες κ χώρις λόγο σταματισε μια γραμμή στην αφή να δουλεύει κ πατάει μόνο τ αλλά κ αλλά συν τ ότι έχει ξεβάψει σε πολλά σημεία τ λάστιχο δεν έπεσε ποτέ κάτω ούτε βραχικε  ποτέ τ προσέχει σαν τα μάτια τ ο μικρός  ελπίζω να τ καληψει η εγγύηση κρυμα κ ήταν τόσο χαρούμενος όταν τ το πήραμε στε 119€ κιολας,0
"το παρέλαβα απο ένα κατάστημα κ 2 μέρες μετά έπεσε στο πάτωμα απ' το χεράκι του παιδιού,προσγειώθηκε με τη μωβ γωνία κ ούτε άγγιξε οθόνη καθώς έβλεπα την πτώση,παρόλα αυτά ράγισε όλη η οθόνη κ δεν δούλευε το touch.το έστειλα στα κεντρικά της εταιρείας που τα βγάζει κ φυσικά η εγγύηση δεν καλύπτει σπάσιμο,τους λέω ότι και στο κουτί γράφει ανθεκτικό στις πτώσεις αλλά εδώ το χάιδεψε κ έσπασε που λέει ο λόγος.μου άλλαξαν οθόνη με 35€ και μου το ετειλαν πίσω,ψάχνω παντού tempered glass ή μεμβράνη ειδική αλλά τίποτα δεν υπάρχει για αυτό το μαραφετι και μόνο αν κάποιο κατάστημα δεχθεί να μου κόψει την μεμβράνη κ να την προσαρμόσει στην καμπυλωτή στις άκρες οθόνη θα γίνει δουλειά.αλλα πλέον από την αλλαγή οθόνης κ έπειτα με το που το λειτουργήσαμε άρχισε να κολλάει κ να κάνει restart μόνο τού..κρίμα για ένα νέο προϊόν που μόνο φέσια μας έβαλε παρά χαρά στο παιδί... δυστυχώς επειδή δεν θα βγάλω άκρη γιατί κ να το στείλω πάλι στο σέρβις κ δουλειά δε θα γίνει..Και απ' ότι βλέπω μέσα σε ένα μήνα όσοι αγοράσαμε αυτό το πραμα όλοι τρέχουμε για οθόνη.. απαράδεκτο..αντοχή στις πτώσεις λέει!!!χαχαχαχαχα

update 12/02/23
μόλις τώρα ξαναραγισε η οθόνη χωρίς να κάνουμε τίποτα!!παίζαμε μαζί με το παιδί κ σε ένα από τα πατήματα με το δάχτυλο ξαφνικά ράγισε η οθόνη!!
εγώ ξεκινάω διαδικασίες για επιστροφή χρημάτων και αγωγή για παραπλανητικο προϊόν διότι κάνει ακριβώς τα αντίθετα από αυτά που γράφει η συσκευασία τού.
Αστεία πράγματα πραγματικά.",-1
"Αν υπήρχαν 0
Αστέρια θα έβαζα. Εσπασε από την 1η μέρα με μια μικρή πτώση. Πλήρωσα 80 ευρώ για επιδιόρθωση κ μετά από μια βδομάδα εσπασε χωρις καν να πέσει !!!! Δε γίνεται να είναι τόσο εύθραυστο. Κ όταν σπάσει δε δουλευει καν η οθονη",-1
Δυστυχώς μέσα σε 5 μέρες και μια πτώση έσπασε του γιου μου η οθόνη και δεν βρίσκω κάπου ανταλλακτικά ώστε να το στείλω για επισκευή. Δυστυχώς δεν είναι καθόλου ανθεκτικό.,-1
"Πολύ ανθεκτικό αλλά απίστευτα αργό
Μπορώ να πω ότι είναι ότι ποιο ανθεκτικό στην σκληρή χρήση του Γιαννάκη 
Πιστεύω πως οποιοδήποτε άλλο Tab
Θα είχε γίνει χίλια κομμάτια από τέτοια χρήση.
Όσο για την ταχύτητα του κάντε υπομονή θυμηθείτε ότι είναι για το παιδί όχι για εσάς.",-1
"Ενώ στην αρχή ενθουσιάστηκα,γρήγορο,άμεση σύνδεσή στο ,wi fi,πολύ καλη ανάλυση οθόνης.Η χρήση του αποκλειστικά για netflix και YouTube για παιδικά προγράμματα. Μετά από 2 μήνες πολλά σημεία στην οθόνη δεν λειτουργούν με αποτέλεσμα να μη μπορείς να δώσεις εντολές,η περιστρεφόμενη οθόνη περιστρέφεται όποτε θέλει κι η σύνδεση στο wi fi χάνεται πολύ συχνά χωρίς να υπάρχει πρόβλημα στο ρούτερ ή τη σύνδεση. Δεν έχει υποστεί πτώσεις ή χτυπήματα κι η χρήση του δεν είναι πάνω απο 2 ώρες την ημέρα 
Κρίμα πολύ,ελπίζω να καταφέρω να απευθυνθώ στην εταιρία και να μου το αντικαταστήσει ή να το φτιάξει",-1
Το καλύτερο δώρο που θα μπορούσα να πάρω για τον μικρό μου ! Ένα τέλειο εκπαιδευτικο κ παράλληλα διασκεδαστικό εργαλείο στα χέρια των παιδιών μας ! Το συνιστώ ανεπιφύλακτα !,1
"17/9/2023. Μετά από 1 χρόνο λειτουργίας κατέληξε στην ανακύκλωση. Ο διακόπτης on/off επισκευάστηκε 2-3 φορές σε εγγύηση - Θεσσαλονίκη. Στο τέλος που ήταν εκτός εγγύησης, έβγαλε πρόβλημα η οθόνη (δεν ανταποκρινόταν στις άκρες το δάχτυλο). Για ένα χρόνο καλά ήταν.",-1
"Ιδανική επιλογή για ένα παιδί. Περιέχει Google play, Youtube, έχει περασμένα ήδη μέσα εκπαιδευτικα παιχνίδια, ζωγραφική, παζλ και μαθήματα. Αρκετά καλή κάμερα και γενικά γρήγορο. Περιέχει ήδη θήκη και πιστεύω πως αξίζει τα χρήματα του!",1
Είναι πάρα πολύ αργό!,0
Ενα θα πω ΜΑΚΡΙΑ.......,-1
Στο δίμηνο έσβησε μια για πάντα δεν αξίζει,-1
Δεν θα το πρότεινα σε κανέναν!!,-1
Ανθεκτικό στιβαρό ότι πρέπει για παιδιά.. αν ήταν λίγο πιο γρήγορο θα ήταν τέλειο,1
Μετά από 4 μήνες μου βγάζει σφάλμα στη φωτογραφική μηχανή και δεν ανοίγει !!!!,-1
"Καλό,  θα μπορούσε να είναι κ καλύτερο , λίγο πιο γρήγορο κ καλύτερη ανάλυση οθόνης",1
"Έως τώρα είναι όλα καλα αλλά δεν έχουμε ούτε μήνα που το χρησιμοποιούμε, οπότε θα δείξει...",1
"Έχει update το android 12.
Έχει 2 ηχεία που είναι πολύ δυνατά.
Η ποιότητα κατασκευής του είναι στα 40€.",1
Super επιλογή το συνιστώ ανεπιφύλακτα!,1
Για τα λεφτα του τιμιο!,1
"Πραγματικα ειμαι προβληματισμενος με τη συγκεκριμενη αγορα μου. Εχω το tablet περιπου πανω απο ενα ετος και τα προβληματα στο λογισμικο το κανουν πραγματικα αδυνατο να το χρησιμοποιησει καποιος για επαγγελματικη χρηση.

Η προηγουμενη εκδοση λογισμικου ειχε αρκετα θεματα στο desktop version. Εκλεινες για παραδειγμα την εφαρμογη, αλλα δεν εξαφανιζοταν απο τη γραμμη εργασιων στο κατω μερος. Η νεα εκδοση το διορθωνει αυτο, αλλα στον αντιποδα δεν λειτουργει σωστα το φυσικο πληκτρολογιο. Σχεδον παντα θα εμφανιστει και το εικονικο πληκτρολογιο, περιοριζοντας το παραθυρο της οθονης. Αν ειναι να εμφανιζεται το εικονικο πληκτρολογιο, ποιος ο λογος να εχεις φυσικο πληκτρολογιο. Υπαρχει η επιλογη να το εξαφανισεις, αλλα πρεπει χειροκινητα να επιλεξεις το mobile version, επειτα να απενεργοποιησεις το εικονικο, επειτα να επιλεξεις την desktop version. Καθε φορα που αφαιρεις το πληκτρολογιο, ολα γινονται reset. Ειναι τοσο πονοκεφαλος που πλεον δεν ασχολουμαι. Ενα μεγαλο θεμα ειναι οτι με την προσφατη αναβαθμιση, δεν μπορω να βαλω τονους (για αυτο και αυτο το review ειναι χωρις τονους).

Τεχνικη Υποστηριξη: Απαντουν γρηγορα, αλλα η εμπειρια μου ηταν η χειροτερη διοτι δεν λυθηκε το προβλημα. Μου χαλασε το στυλο και ζητησα να μου το αλλαξουν. Η ανταποκριση ηταν αμεση. Περναει μερικος καιρος και λαμβανω ενημερωση να παω να παρω το στυλο. Ανοιγω το πακετο και ηταν κενο... Τους περνω τηλεφωνο και τους λεω αν μου κανουν πλακα. Μου λενε να τους στειλω φωτογραφια απο το αδειο κουτι... Μου στελνουν ενημερωση οτι θα στειλουν νεο στυλο. Το στυλο που παραλαμβανω ειναι για την προηγουμενη εκδοση. Μου λενε οτι δεν εχουν στοκ απο το νεο για αυτο και εστειλαν απο το παλιο και οτι ειναι συμβατο. Το δοκιμαζω, τζιφος. Ψαχνω στα φορουμ και ολοι λενε οτι δεν ειναι συμβατο. Το ηξερα ηδη μιας και εχω και την προηγουμενη εκδοση. Δεν ασχοληθηκα παραπερα, ηταν χασιμο χρονου.

Υποστηριξη στο hardware: Ανεφερα πιο πανω το προβλημα με το stylus. Για πληκτρολογιο πραγματικα δεν το εχει κανεις. Το παρηγγειλα απο Κινα. 

Με λιγα λογια προκειται για ενα καλο ταμπλετ, η μπαταρια του διαρκει, ειναι γρηγορο, αλλα αν το χρησιμοποιεις για επαγγελματικη εργασια με physical keyboard, θα απογοητευτεις. Περισσοτερο θα ασχολεισαι να λυσεις προβληματα παρα να κανεις εργασια. Ειναι οκ για να απαντας κανενα μηνυμα στα κοινωνικα δικτυα η στο ηλεκτρονικο ταχυδρομειο. Περισσοτερο φαινεται για πειραματικο project της lenovo παρα για σοβαρη προταση για επαγγελματιες.",0
"Ωραίο μέγεθος, ελαφρύ στο χέρι. Επεξεργαστής που καλύπτει τις περισσότερες ανάγκες, χωρίς να έχω δοκιμάσει το gaming.

Αγόρασα τη συγκεκριμένη συσκευή γιατί ήταν η φθηνότερη στην αγορά με οθόνη OLED (Οκτ2023). Ενώ τα χρώματα φαίνονται εντυπωσιακά και το μαύρο είναι εντελώς μαύρο, η αλλαγή τους αναλόγως της γωνίας θέασης (ειδικά όταν πρόκειται για λευκό χρώμα) είναι ενδεικτική χαμηλότερης ποιότητας panel. Δεν έχω δει άλλες νέες συσκευές όπως πχ το Tab S9 για σύγκριση. Η φωτεινότητα είναι πάνω από επαρκής για χρήση σε εσωτερικό χώρο ανεξαρτήτως φωτισμού, ενώ σε εξωτερικό χώρο οι αντανακλάσεις δυσκολεύουν τη χρήση σε ηλιόλουστη μέρα.",1
